in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Input_selection.rt,Was_attention_check,Attention_check.keys,Attention_check.corr,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Attention_check.rt,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n04405907_8/img_club_house_italia_nautilus_sofa_stylized_tv_2014_gray.jpg,n04256520_4,n04405907_8,fixed,0.778352,n04405907_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n04405907_8/img_club_house_italia_nautilus_sofa_stylized_tv_2014-3_gray.png,foreground,same as foreground,n04256520_4,n04405907_8,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,foreground,left,Experiments/experiment_46/1220.jpg,Experiments/experiment_46/1221.jpg,Experiments/experiment_46/1222.jpg,Experiments/experiment_46/1223.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,left,"[""left""]",[0.8170000000000073],False,,0.0,0.0,5.0,5.0,5.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n03928116_10/img_samsung_40_uhd_smart_tv_2011_ydp_103_r_2012__vray_2001_gray.jpg,n04405907_5,n03928116_10,fixed,0.749623,n04379243_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-2/n04379243_0/img_sink_base_white_wood_17th_c._monastery_dining_table_2010_2006-3_gray.png,random,fixed,n04405907_5,n03001627_-2,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,Stimuli/canonical view 2/img_n03001627_-2_gray.jpg,random,left,Experiments/experiment_46/1224.jpg,Experiments/experiment_46/1225.jpg,Experiments/experiment_46/1226.jpg,Experiments/experiment_46/1227.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,right,"[""right""]",[0.8099999999999454],False,,0.0,0.0,6.0,6.0,6.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n03928116_10/img_chair_eames_plastic_armchair_ydp_103_r_2012__vray_2001_gray.jpg,n03001627_9,n03928116_10,flexible,0.807804,n04256520_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n04256520_9/img_b03_box_napoleon_iii_sofa_2008-3_gray.png,random,fixed,n03001627_9,n03928116_10,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,foreground,right,Experiments/experiment_46/1228.jpg,Experiments/experiment_46/1229.jpg,Experiments/experiment_46/1230.jpg,Experiments/experiment_46/1231.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,right,"[""left""]",[0.8100000000001728],False,,0.0,0.0,7.0,7.0,7.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02883344_-1/img_buffet_woven_box_2015_gray.jpg,n02933112_4,n02883344_-1,fixed,0.746397,n02883344_-1,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02883344_-1/img_buffet_woven_box_2015-3_gray.png,foreground,same as foreground,n02933112_4,n02883344_-1,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,foreground,left,Experiments/experiment_46/1232.jpg,Experiments/experiment_46/1233.jpg,Experiments/experiment_46/1234.jpg,Experiments/experiment_46/1235.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,left,"[""left""]",[0.849999999999909],False,,0.0,0.0,8.0,8.0,8.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n04405907_8/img_glass_table_stylized_tv_2001_gray.jpg,n04379243_8,n04405907_8,fixed,0.739618,n04405907_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n04405907_8/img_glass_table_stylized_tv_2001-3_gray.png,foreground,same as foreground,n04379243_8,n04405907_8,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,foreground,right,Experiments/experiment_46/1236.jpg,Experiments/experiment_46/1237.jpg,Experiments/experiment_46/1238.jpg,Experiments/experiment_46/1239.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,right,,,True,right,1.0,0.0,9.0,9.0,9.0,1.0,0.851,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n04405907_8/img_vray_004_stylized_tv_2001_gray.jpg,n04405907_9,n04405907_8,flexible,0.755603,n04405907_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n04405907_8/img_vray_004_stylized_tv_2001-3_gray.png,foreground,same as foreground,n04405907_9,n04405907_8,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,foreground,right,Experiments/experiment_46/1240.jpg,Experiments/experiment_46/1241.jpg,Experiments/experiment_46/1242.jpg,Experiments/experiment_46/1243.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,left,,,False,,0.0,0.0,10.0,10.0,10.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n03001627_9/img_stylized_tv_chair_eames_plastic_armchair_2003_gray.jpg,n04405907_8,n03001627_9,flexible,0.851775,n03001627_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n03001627_9/img_stylized_tv_chair_eames_plastic_armchair_2003-3_gray.png,foreground,same as foreground,n04405907_8,n03928116_10,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,random,right,Experiments/experiment_46/1244.jpg,Experiments/experiment_46/1245.jpg,Experiments/experiment_46/1246.jpg,Experiments/experiment_46/1247.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,left,"[""left""]",[0.7039999999999509],False,,0.0,0.0,11.0,11.0,11.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02883344_-1/img_glass_table_woven_box_2003_gray.jpg,n04379243_8,n02883344_-1,fixed,0.778141,n02933112_-2,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02933112_-2/img_bed01_blue_sink_base_white_wood_2007-3_gray.png,random,fixed,n04379243_8,n02828884_4,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,random,left,Experiments/experiment_46/1248.jpg,Experiments/experiment_46/1249.jpg,Experiments/experiment_46/1250.jpg,Experiments/experiment_46/1251.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,right,"[""right""]",[0.6520000000000437],False,,0.0,0.0,12.0,12.0,12.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n03928116_4/img_quatre_dining_table_dp_33_b_2013__vray_2009_gray.jpg,n04379243_-7,n03928116_4,flexible,0.791196,n03928116_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n03928116_4/img_quatre_dining_table_dp_33_b_2013__vray_2009-3_gray.png,foreground,same as foreground,n04379243_-7,n03928116_4,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,foreground,left,Experiments/experiment_46/1252.jpg,Experiments/experiment_46/1253.jpg,Experiments/experiment_46/1254.jpg,Experiments/experiment_46/1255.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,right,"[""right""]",[0.9830000000001746],False,,0.0,0.0,13.0,13.0,13.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04256520_4/img_b02_piano_club_house_italia_nautilus_sofa_2010_gray.jpg,n03928116_0,n04256520_4,fixed,0.718798,n04405907_5,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04405907_5/img_17th_c._monastery_dining_table_2010_samsung_40_uhd_smart_tv_2011_2013-3_gray.png,random,fixed,n03928116_0,n04405907_8,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,random,left,Experiments/experiment_46/1256.jpg,Experiments/experiment_46/1257.jpg,Experiments/experiment_46/1258.jpg,Experiments/experiment_46/1259.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,left,"[""left""]",[1.1800000000000637],False,,0.0,0.0,14.0,14.0,14.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n02933112_4/img_cgaxis_models_48_26_vray_composite_buffet_2005_gray.jpg,n02933112_-18,n02933112_4,fixed,0.78179,n02933112_4,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n02933112_4/img_cgaxis_models_48_26_vray_composite_buffet_2005-3_gray.png,foreground,same as foreground,n02933112_-18,n02933112_-2,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,random,left,Experiments/experiment_46/1260.jpg,Experiments/experiment_46/1261.jpg,Experiments/experiment_46/1262.jpg,Experiments/experiment_46/1263.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,left,"[""left""]",[0.8420000000000982],False,,0.0,0.0,15.0,15.0,15.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02818832_0/img_quatre_dining_table_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2015_gray.jpg,n04379243_-7,n02818832_0,fixed,0.720183,n02818832_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02818832_0/img_quatre_dining_table_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2015-3_gray.png,foreground,same as foreground,n04379243_-7,n02818832_0,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,foreground,right,Experiments/experiment_46/1264.jpg,Experiments/experiment_46/1265.jpg,Experiments/experiment_46/1266.jpg,Experiments/experiment_46/1267.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,right,"[""left""]",[0.7100000000000364],False,,0.0,0.0,16.0,16.0,16.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n02883344_15/img_vray_004_microwave_box_2002_gray.jpg,n04405907_9,n02883344_15,fixed,0.8009,n02883344_15,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n02883344_15/img_vray_004_microwave_box_2002-3_gray.png,foreground,same as foreground,n04405907_9,n02883344_15,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,foreground,right,Experiments/experiment_46/1268.jpg,Experiments/experiment_46/1269.jpg,Experiments/experiment_46/1270.jpg,Experiments/experiment_46/1271.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,left,"[""left""]",[0.8910000000000764],False,,0.0,0.0,17.0,17.0,17.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n04379243_-7/img_stylized_tv_quatre_dining_table_2000_gray.jpg,n04405907_8,n04379243_-7,fixed,0.726387,n04379243_-7,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n04379243_-7/img_stylized_tv_quatre_dining_table_2000-3_gray.png,foreground,same as foreground,n04405907_8,n04379243_-7,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,foreground,right,Experiments/experiment_46/1272.jpg,Experiments/experiment_46/1273.jpg,Experiments/experiment_46/1274.jpg,Experiments/experiment_46/1275.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,right,"[""left""]",[0.8859999999999673],False,,0.0,0.0,18.0,18.0,18.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_9/n02933112_-2/img_cr-96_bench_sink_base_white_wood_2014_gray.jpg,n02828884_9,n02933112_-2,flexible,0.758952,n04405907_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04405907_5/img_b02_piano_samsung_40_uhd_smart_tv_2011_2008-3_gray.png,random,flexible,n02828884_9,n02933112_-2,Stimuli/canonical view 2/img_n02828884_9_gray.jpg,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,foreground,left,Experiments/experiment_46/1276.jpg,Experiments/experiment_46/1277.jpg,Experiments/experiment_46/1278.jpg,Experiments/experiment_46/1279.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,left,"[""left""]",[0.5599999999999454],False,,0.0,0.0,19.0,19.0,19.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n02933112_-2/img_dp_33_b_2013__vray_sink_base_white_wood_2004_gray.jpg,n03928116_4,n02933112_-2,fixed,0.753278,n03001627_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n03001627_9/img_b02_piano_chair_eames_plastic_armchair_2001-3_gray.png,random,flexible,n03928116_4,n02933112_-2,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,foreground,right,Experiments/experiment_46/1280.jpg,Experiments/experiment_46/1281.jpg,Experiments/experiment_46/1282.jpg,Experiments/experiment_46/1283.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,left,"[""left""]",[1.0329999999999018],False,,0.0,0.0,20.0,20.0,20.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n02883344_0/img_b02_piano_b03_box_2004_gray.jpg,n03928116_0,n02883344_0,flexible,0.704278,n04405907_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04405907_5/img_b02_piano_samsung_40_uhd_smart_tv_2011_2014-3_gray.png,random,flexible,n03928116_0,n02883344_0,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,foreground,left,Experiments/experiment_46/1284.jpg,Experiments/experiment_46/1285.jpg,Experiments/experiment_46/1286.jpg,Experiments/experiment_46/1287.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,right,"[""left""]",[0.6620000000000346],False,,0.0,0.0,21.0,21.0,21.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n03001627_9/img_b02_piano_chair_eames_plastic_armchair_2012_gray.jpg,n03928116_0,n03001627_9,fixed,0.749316,n03001627_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n03001627_9/img_b02_piano_chair_eames_plastic_armchair_2012-3_gray.png,foreground,same as foreground,n03928116_0,n03001627_9,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,foreground,left,Experiments/experiment_46/1288.jpg,Experiments/experiment_46/1289.jpg,Experiments/experiment_46/1290.jpg,Experiments/experiment_46/1291.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,left,"[""left""]",[0.6289999999999054],False,,0.0,0.0,22.0,22.0,22.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n02883344_-1/img_chair_billiani_doll_woven_box_2006_gray.jpg,n03001627_8,n02883344_-1,flexible,0.836036,n04405907_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n04405907_8/img_stylized_tv_stylized_tv_2008-3_gray.png,random,fixed,n03001627_8,n02883344_-1,Stimuli/canonical view 2/img_n03001627_8_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,foreground,left,Experiments/experiment_46/1292.jpg,Experiments/experiment_46/1293.jpg,Experiments/experiment_46/1294.jpg,Experiments/experiment_46/1295.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,right,"[""left""]",[0.9279999999998836],False,,0.0,0.0,23.0,23.0,23.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n02818832_3/img_vray_004_b05_ccm_contemporary_bed_max2013_2002_gray.jpg,n04405907_9,n02818832_3,flexible,0.761739,n02883344_15,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n02883344_15/img_b04_wood_metal_park_bench_microwave_box_2003-3_gray.png,random,fixed,n04405907_9,n02818832_3,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,foreground,right,Experiments/experiment_46/1296.jpg,Experiments/experiment_46/1297.jpg,Experiments/experiment_46/1298.jpg,Experiments/experiment_46/1299.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,left,"[""right""]",[0.9609999999997854],False,,0.0,0.0,24.0,24.0,24.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n03001627_9/img_b02_piano_chair_eames_plastic_armchair_2015_gray.jpg,n03928116_0,n03001627_9,flexible,0.827841,n04379243_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04379243_0/img_b02_piano_17th_c._monastery_dining_table_2010_2002-3_gray.png,random,flexible,n03928116_0,n03001627_9,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,foreground,left,Experiments/experiment_46/1300.jpg,Experiments/experiment_46/1301.jpg,Experiments/experiment_46/1302.jpg,Experiments/experiment_46/1303.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,left,"[""left""]",[0.5789999999999509],False,,0.0,0.0,25.0,25.0,25.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n02883344_0/img_samsung_40_uhd_smart_tv_2011_b03_box_2009_gray.jpg,n04405907_5,n02883344_0,fixed,0.805103,n02883344_15,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n02883344_15/img_b02_piano_microwave_box_2006-3_gray.png,random,fixed,n04405907_5,n04405907_9,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,random,right,Experiments/experiment_46/1304.jpg,Experiments/experiment_46/1305.jpg,Experiments/experiment_46/1306.jpg,Experiments/experiment_46/1307.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,right,"[""left""]",[0.8509999999998854],False,,0.0,0.0,26.0,26.0,26.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02883344_-1/img_ydp_103_r_2012__vray_woven_box_2006_gray.jpg,n03928116_10,n02883344_-1,flexible,0.74913,n02883344_-1,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02883344_-1/img_ydp_103_r_2012__vray_woven_box_2006-3_gray.png,foreground,same as foreground,n03928116_10,n02883344_-1,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,foreground,right,Experiments/experiment_46/1308.jpg,Experiments/experiment_46/1309.jpg,Experiments/experiment_46/1310.jpg,Experiments/experiment_46/1311.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,left,"[""left""]",[1.2339999999999236],False,,0.0,0.0,27.0,27.0,27.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n02883344_15/img_b04_wood_metal_park_bench_microwave_box_2014_gray.jpg,n02828884_3,n02883344_15,flexible,0.716979,n02828884_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n02828884_3/img_b04_wood_metal_park_bench_b04_wood_metal_park_bench_2003-3_gray.png,random,fixed,n02828884_3,n03928116_10,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,random,left,Experiments/experiment_46/1312.jpg,Experiments/experiment_46/1313.jpg,Experiments/experiment_46/1314.jpg,Experiments/experiment_46/1315.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,right,"[""right""]",[0.9269999999999072],False,,0.0,0.0,28.0,28.0,28.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n02828884_3/img_napoleon_iii_sofa_b04_wood_metal_park_bench_2013_gray.jpg,n04256520_9,n02828884_3,flexible,0.748283,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02933112_-2/img_quatre_dining_table_sink_base_white_wood_2005-3_gray.png,random,flexible,n04256520_9,n02828884_3,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,foreground,left,Experiments/experiment_46/1316.jpg,Experiments/experiment_46/1317.jpg,Experiments/experiment_46/1318.jpg,Experiments/experiment_46/1319.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,right,"[""left""]",[0.8599999999999],False,,0.0,0.0,29.0,29.0,29.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_9/n04405907_8/img_cr-96_bench_stylized_tv_2014_gray.jpg,n02828884_9,n04405907_8,fixed,0.816329,n04405907_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n04405907_9/img_samsung_40_uhd_smart_tv_2011_vray_004_2001-3_gray.png,random,fixed,n02828884_9,n04405907_8,Stimuli/canonical view 2/img_n02828884_9_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,foreground,left,Experiments/experiment_46/1320.jpg,Experiments/experiment_46/1321.jpg,Experiments/experiment_46/1322.jpg,Experiments/experiment_46/1323.jpg,250,1,04-03-2023_15h22.40.836,Occlusion_Psychophysics,2022.1.4,Win32,144.092219,,,right,"[""right""]",[0.7000000000000455],False,,0.0,0.0,30.0,30.0,30.0,1.0,,,,,,
